building_id,apns,label,n,signal,members,inferred_units,grouping_confidence,representative,representative_confidence,representative_status,roles,kind,flag_notes,sort_key
B3_3028,060-2494-015-00,(housing-singleton),1,housing_singleton,B2023-04287,,high,B2023-04287,high,single,sitework,housing_singleton,housing_singleton_kept,22
B3_3029,063-2972-005-00,(housing-singleton),1,housing_singleton,B2025-04857,,high,B2025-04857,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3030,053-1608-036-00,(housing-singleton),1,housing_singleton,B2016-01156,,high,B2016-01156,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3031,056-2003-033-00,(housing-singleton),1,housing_singleton,B2022-04100,,high,B2022-04100,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3032,058-2126-008-00,(housing-singleton),1,housing_singleton,B2022-04294,,high,B2022-04294,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3033,053-1602-030-00,(housing-singleton),1,housing_singleton,B2025-05545,,high,B2025-05545,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3034,063-2976-021-00,(housing-singleton),1,housing_singleton,B2022-03168,,high,B2022-03168,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3035,055-1832-090-00,(housing-singleton),1,housing_singleton,B2023-02036,,high,B2023-02036,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3036,056-1998-047-00,(housing-singleton),1,housing_singleton,B2022-05560,,high,B2022-05560,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3037,057-2015-014-00,(housing-singleton),1,housing_singleton,B2019-01643,,high,B2019-01643,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3038,055-1905-015-00,(housing-singleton),1,housing_singleton,B2025-05449,,high,B2025-05449,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3039,057-2032-010-00,(housing-singleton),1,housing_singleton,B2023-05139,,high,B2023-05139,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3040,060-2423-018-00,(housing-singleton),1,housing_singleton,B2022-04832,,high,B2022-04832,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3041,060-2490-006-01,(housing-singleton),1,housing_singleton,B2025-05281,,high,B2025-05281,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3042,052-1579-014-00,(housing-singleton),1,housing_singleton,B2021-02411,,high,B2021-02411,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3043,052-1516-023-00,(housing-singleton),1,housing_singleton,B2024-03525,,high,B2024-03525,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3044,060-2429-018-00,(housing-singleton),1,housing_singleton,B2018-04710,,high,B2018-04710,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3047,061-2611-013-00,(housing-singleton),1,housing_singleton,B2023-05794,,high,B2023-05794,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3048,061-2578-025-00,(housing-singleton),1,housing_singleton,B2024-02714,,high,B2024-02714,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3049,054-1780-011-00,(housing-singleton),1,housing_singleton,B2023-02801,,high,B2023-02801,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3050,057-2117-004-01,Building B,1,building_label,B2024-06099,,high,B2024-06099,high,single,completion,label_singleton,labeled_singleton,22
B3_3051,059-2327-004-00,(housing-singleton),1,housing_singleton,B2023-01887,,high,B2023-01887,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3052,060-2465-020-00,(housing-singleton),1,housing_singleton,B2018-03242,,high,B2018-03242,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3053,063-2964-044-00,(housing-singleton),1,housing_singleton,B2020-00368,,high,B2020-00368,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3054,061-2571-022-00,(housing-singleton),1,housing_singleton,B2023-03030,,high,B2023-03030,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3055,058-2170-025-00,(housing-singleton),1,housing_singleton,B2025-03788,,high,B2025-03788,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3056,056-1993-001-00,(housing-singleton),1,housing_singleton,B2024-05921,,high,B2024-05921,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3057,059-2315-014-00,(housing-singleton),1,housing_singleton,B2025-02361,1.0,high,B2025-02361,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3058,054-1788-015-00,(housing-singleton),1,housing_singleton,B2025-02328,,high,B2025-02328,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3059,055-1848-005-00,(housing-singleton),1,housing_singleton,B2022-06012,,high,B2022-06012,high,single,sitework,housing_singleton,housing_singleton_kept,22
B3_3060,061-2612-008-00,(housing-singleton),1,housing_singleton,B2023-03347,,high,B2023-03347,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3061,057-2046-008-03,Building A,1,building_label,B2015-02995-DEF07,,high,B2015-02995-DEF07,high,single,revision,multi,revision_family,22
B3_3062,057-2046-008-03,Building D,1,building_label,B2015-02995-DEF05,,high,B2015-02995-DEF05,high,single,revision,multi,revision_family,22
B3_3064,056-1988-014-00,(housing-singleton),1,housing_singleton,B2025-02578,,high,B2025-02578,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3065,053-1673-024-00,(housing-singleton),1,housing_singleton,B2023-06286,,high,B2023-06286,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3066,062-2897-001-00,(housing-singleton),1,housing_singleton,B2025-00904,,high,B2025-00904,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3067,055-1878-022-00,Building W,1,building_label,B2022-05880,28.0,high,B2022-05880,high,single,completion,label_singleton,labeled_singleton,22
B3_3068,052-1518-007-00,(housing-singleton),1,housing_singleton,B2022-03449,,high,B2022-03449,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3069,053-1624-006-00,(housing-singleton),1,housing_singleton,B2019-05560,,high,B2019-05560,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3070,060-2449-014-00,Building 1913,1,building_label,B2020-00516,,high,B2020-00516,high,single,completion,label_singleton,labeled_singleton,22
B3_3071,059-2312-005-00,(housing-singleton),1,housing_singleton,B2022-00434,,high,B2022-00434,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3072,053-1607-027-00,(housing-singleton),1,housing_singleton,B2023-02508,,high,B2023-02508,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3073,055-1880-011-00,(housing-singleton),1,housing_singleton,B2024-05559,,high,B2024-05559,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3074,052-1523-014-00,(housing-singleton),1,housing_singleton,B2025-01609,,high,B2025-01609,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3075,057-2014-004-00,(housing-singleton),1,housing_singleton,B2024-02277,,high,B2024-02277,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3076,060-2399-008-00,(housing-singleton),1,housing_singleton,B2022-03123,,high,B2022-03123,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3077,055-1906-006-00,(housing-singleton),1,housing_singleton,B2023-05349,,high,B2023-05349,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3078,052-1559-013-00,(housing-singleton),1,housing_singleton,B2025-01813,,high,B2025-01813,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3079,060-2411-015-04,(housing-singleton),1,housing_singleton,B2017-01021,,high,B2017-01021,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3080,052-1576-006-00,(housing-singleton),1,housing_singleton,B2022-02285,,high,B2022-02285,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3081,054-1730-038-00,(housing-singleton),1,housing_singleton,B2022-06056,,high,B2022-06056,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3082,060-2398-005-00,(housing-singleton),1,housing_singleton,B2024-02950,,high,B2024-02950,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3083,053-1680-032-00,(housing-singleton),1,housing_singleton,B2025-04701,,high,B2025-04701,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3086,060-2446-018-00,(housing-singleton),1,housing_singleton,B2025-01326,,high,B2025-01326,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3087,061-2605-022-00,(housing-singleton),1,housing_singleton,B2017-05061,,high,B2017-05061,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3088,056-1916-007-00,(housing-singleton),1,housing_singleton,B2022-04120,,high,B2022-04120,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3090,063-2987-048-00,(housing-singleton),1,housing_singleton,B2021-04373,,high,B2021-04373,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3091,055-1838-026-00,(housing-singleton),1,housing_singleton,B2024-04583,,high,B2024-04583,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3092,055-1884-013-00,(housing-singleton),1,housing_singleton,B2022-03255,,high,B2022-03255,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3094,057-2060-008-00,(housing-singleton),1,housing_singleton,B2023-00762,,high,B2023-00762,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3095,056-2007-008-01,(housing-singleton),1,xref/base,B2020-03053,,high,B2020-03053,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3096,058-2124-031-00,(housing-singleton),1,housing_singleton,B2013-01836,,high,B2013-01836,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3097,062-2945-010-00,(housing-singleton),1,housing_singleton,B2024-03641,,high,B2024-03641,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3098,062-2899-007-00,(housing-singleton),1,housing_singleton,B2024-04355,,high,B2024-04355,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3099,060-2493-048-00,(housing-singleton),1,housing_singleton,B2024-01707,,high,B2024-01707,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3100,052-1564-058-00,(housing-singleton),1,housing_singleton,B2018-03006,,high,B2018-03006,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3101,060-2489-040-01,(housing-singleton),1,housing_singleton,B2024-01657,,high,B2024-01657,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3102,057-2050-014-02,(housing-singleton),1,housing_singleton,B2024-05808,,high,B2024-05808,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3103,054-1813-018-00,(housing-singleton),1,housing_singleton,B2024-05751,,high,B2024-05751,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3104,057-2049-010-00,(housing-singleton),1,housing_singleton,B2022-03357,,high,B2022-03357,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3105,056-1930-011-00,(housing-singleton),1,housing_singleton,B2024-02595,,high,B2024-02595,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3106,062-2881-008-00,(housing-singleton),1,housing_singleton,B2023-00272,,high,B2023-00272,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3107,052-1542-008-00,(housing-singleton),1,housing_singleton,B2019-00029,,high,B2019-00029,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3108,062-2916-028-00,(housing-singleton),1,housing_singleton,B2025-04805,,high,B2025-04805,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3109,058-2160-008-01,(housing-singleton),1,housing_singleton,B2025-04745,,high,B2025-04745,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3111,056-1997-027-00,(housing-singleton),1,housing_singleton,B2018-02346,,high,B2018-02346,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3112,060-2493-064-00,(housing-singleton),1,housing_singleton,B2024-01582,,high,B2024-01582,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3113,058-2168-029-01,(housing-singleton),1,housing_singleton,B2024-05096,,high,B2024-05096,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3114,054-1797-023-00,(housing-singleton),1,housing_singleton,B2020-01851,,high,B2020-01851,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3115,054-1710-033-00,(housing-singleton),1,housing_singleton,B2025-05137,,high,B2025-05137,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3116,060-2487-029-00,(housing-singleton),1,housing_singleton,B2025-03830,,high,B2025-03830,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3117,052-1517-007-00,(housing-singleton),1,housing_singleton,B2019-04677,,high,B2019-04677,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3118,061-2558-029-00,(housing-singleton),1,housing_singleton,B2024-02830,,high,B2024-02830,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3119,056-1981-007-00,(housing-singleton),1,housing_singleton,B2024-03795,,high,B2024-03795,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3120,060-2409-017-00,(housing-singleton),1,housing_singleton,B2022-00060,,high,B2022-00060,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3121,053-1698-018-00,(housing-singleton),1,housing_singleton,B2023-02776,,high,B2023-02776,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3122,060-2493-045-00,(housing-singleton),1,housing_singleton,B2024-01710,,high,B2024-01710,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3123,058-2169-031-00,(housing-singleton),1,housing_singleton,B2024-04657,,high,B2024-04657,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3124,061-2583-025-00,(housing-singleton),1,housing_singleton,B2025-00304,,high,B2025-00304,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3126,060-2412-026-00,(housing-singleton),1,housing_singleton,B2025-00183,,high,B2025-00183,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3127,055-1895-015-01,(housing-singleton),1,housing_singleton,B2023-00415,,high,B2023-00415,high,single,ancillary,housing_singleton,housing_singleton_kept,22
B3_3128,058-2246-036-00,(housing-singleton),1,housing_singleton,B2022-04647,,high,B2022-04647,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3129,052-1436-001-01,(housing-singleton),1,housing_singleton,B2024-00294,,high,B2024-00294,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3130,055-1912-005-01,(housing-singleton),1,housing_singleton,B2024-00946,,high,B2024-00946,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3131,055-1832-085-00,(housing-singleton),1,housing_singleton,B2023-02035,,high,B2023-02035,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3133,058-2125-004-00,(housing-singleton),1,housing_singleton,B2022-05772,,high,B2022-05772,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3134,054-1727-010-00,(housing-singleton),1,housing_singleton,B2020-03080,,high,B2020-03080,high,single,completion,housing_singleton,housing_singleton_kept,22
B3_3135,054-1729-031-00,(housing-singleton),1,housing_singleton,B2021-04904,,high,B2021-04904,high,single,completion,housing_singleton,housing_singleton_kept,22
