OBJECTID,APN,ST_NUM,FEANME,FEATYP,DIRPRE,DIRSUF,MUN,UNIT,UNIT_TYP,SRC_DATE,REV_DATE,SPADID,ADDRESS,CITY,ZIPCODE,ADDRESSLOOKUP,X_CORD,Y_CORD,longitude,latitude
1126,056 198500203,1138.0,ADDISON,ST,,,BE,2,,1138924800000,1679519245000,101000679,1138 Addison St 2,Berkeley,94702,1138 Addison St 2 Berkeley CA 94702,-13613231.6468,4560822.3423,-122.28974054580004,37.86819116580372
1129,053 169002200,2318.0,OREGON,ST,,,BE,,,1138924800000,1679519245000,101000682,2318 Oregon St,Berkeley,94705,2318 Oregon St Berkeley CA 94705,-13610006.0016,4559406.267,-122.26076408195696,37.85814834757806
1142,053 160602700,1632.0,TYLER,ST,,,BE,3,,1138924800000,1681523404000,101360125,1632 Tyler St 3,Berkeley,94703,1632 Tyler St 3 Berkeley CA 94703,-13611610.1514,4558627.6548,-122.27517440479056,37.85262584005689
1157,054 170901300,2740.0,COLLEGE,AV,,,BE,307,,1138924800000,1679519245000,101360131,2740 College Ave 307,Berkeley,94705,2740 College Ave 307 Berkeley CA 94705,-13609224.3608,4559720.8516,-122.25374248318364,37.860379502512984
1161,016 142202000,6699.0,TELEGRAPH,AV,,,BE,,,1138924800000,1679519245000,101360133,6699 Telegraph Ave,Berkeley,94705,6699 Telegraph Ave Berkeley CA 94705,-13609983.4785,4558649.3123,-122.26056175350722,37.85277945704617
1178,057 204600804,2131.0,UNIVERSITY,AV,,,BE,411,APT,1580163075000,1679519245000,101360138,2131 University Ave Apt 411,Berkeley,94704,2131 University Ave Apt 411 Berkeley CA 94704,-13610750.792,4561421.0571,-122.26745464795482,37.87243684468192
1183,052 155101302,3132.0,MARTIN LUTHER KING JR,WY,,,BE,,,1582760711000,1679519245000,101360140,3132 Martin Luther King Jr Way,Berkeley,94703,3132 Martin Luther King Jr Way Berkeley CA 94703,-13611152.8176,4558419.5925,-122.27106610536568,37.85115003457128
1184,055 189504000,2029.0,CHANNING,WY,,,BE,B3,,1138924800000,1679519245000,101360141,2029 Channing Way B3,Berkeley,94704,2029 Channing Way B3 Berkeley CA 94704,-13610873.7755,4560501.1127,-122.26855942753224,37.86591312272657
1208,060 245506401,2095.0,ROSE,ST,,,BE,103,,1138924800000,1679519245000,101000727,2095 Rose St 103,Berkeley,94709,2095 Rose St 103 Berkeley CA 94709,-13611026.966,4562801.8889,-122.26993556120756,37.88222783348664
1211,052 153600800,1525.0,HARMON,ST,,,BE,5,,1138924800000,1681511768000,101360153,1525 Harmon St 5,Berkeley,94703,1525 Harmon St 5 Berkeley CA 94703,-13611807.8469,4558148.4404,-122.27695033368306,37.849226682857925
1217,057 207001100,1617.0,UNIVERSITY,AV,,,BE,C,,1138924800000,1679519245000,101360157,1617 University Ave C,Berkeley,94703,1617 University Ave C Berkeley CA 94703,-13612066.8356,4561227.0706,-122.27927686875928,37.87106125091948
1236,057 206701501,1509.0,HEARST,AV,,,BE,205,,1138924800000,1679519245000,101360161,1509 Hearst Ave 205,Berkeley,94703,1509 Hearst Ave 205 Berkeley CA 94703,-13612342.8096,4561425.531,-122.28175598538148,37.87246856962238
1237,053 162703701,3015.0,SAN PABLO,AV,,,BE,406,APT,1571346670000,1682037523000,101360162,3015 San Pablo Av Apt 406,Berkeley,94702,3015 San Pablo Av Apt 406 Berkeley CA 94702,-13612810.6344,4558481.7198,-122.2859585270628,37.85159071245381
1242,058 220000700,2511.0,HEARST,AV,,,BE,203,,1138924800000,1679519245000,101360165,2511 Hearst Ave 203,Berkeley,94709,2511 Hearst Ave 203 Berkeley CA 94709,-13609874.3229,4561842.9448,-122.25958119206894,37.87542843887812
1245,055 187800501,2433.0,DURANT,AV,,,BE,,,1138924800000,1679519245000,101360168,2433 Durant Ave,Berkeley,94704,2433 Durant Ave Berkeley CA 94704,-13609903.2776,4560793.8132,-122.25984129656447,37.867988850688995
1263,059 227402800,1419.0,EDITH,ST,,,BE,,,1138924800000,1679519245000,101000762,1419 Edith St,Berkeley,94703,1419 Edith St Berkeley CA 94703,-13611808.6122,4562501.99,-122.27695720848992,37.88010146733144
1268,052 155500500,2137.0,WOOLSEY,ST,,,BE,,,1138924800000,1679519245000,101000765,2137 Woolsey St,Berkeley,94705,2137 Woolsey St Berkeley CA 94705,-13610431.1095,4558652.0472,-122.26458289119668,37.852798855712294
1277,058 216501300,1630.0,JOSEPHINE,ST,,,BE,,,1138924800000,1679519245000,101000769,1630 Josephine St,Berkeley,94703,1630 Josephine St Berkeley CA 94703,-13611595.2335,4561990.5555,-122.27504039501476,37.87647511364487
1281,053 161901100,2950.0,STANTON,ST,,,BE,C,,1138924800000,1679519245000,101000772,2950 Stanton St C,Berkeley,94702,2950 Stanton St C Berkeley CA 94702,-13612172.041,4558753.8999,-122.28022194494724,37.85352129403833
1285,057 208303000,1905.0,CURTIS,ST,,,BE,,,1138924800000,1679519245000,101000774,1905 Curtis St,Berkeley,94702,1905 Curtis St Berkeley CA 94702,-13613190.8042,4561169.0956,-122.28937365048182,37.87065013460263
1294,054 170802500,2736.0,DERBY,ST,,,BE,2,,1138924800000,1679519245000,101000779,2736 Derby St 2,Berkeley,94705,2736 Derby St 2 Berkeley CA 94705,-13609007.02,4559947.6244,-122.25179007755862,37.8619878205094
1309,055 188901400,2201.0,DWIGHT,WY,,,BE,203,APT,1580247725000,1679519245000,101360195,2201 Dwight Way Apt 203,Berkeley,94704,2201 Dwight Way Apt 203 Berkeley CA 94704,-13610488.434,4560339.1177,-122.2650978459417,37.86476428660056
1325,055 182000101,2038.0,PARKER,ST,,,BE,422,APT,1571354850000,1679519245000,101000796,2038 Parker St Apt 422,Berkeley,94704,2038 Parker St Apt 422 Berkeley CA 94704,-13610773.7536,4559940.2569,-122.2676609155171,37.861935569279304
1326,057 203300101,2000.0,KALA BAGAI,WY,,,BE,109,,1627935004000,1679519245000,101360203,2000 Kala Bagai Way 109,Berkeley,94704,2000 Kala Bagai Way 109 Berkeley CA 94704,-13610822.3898,4561340.1389,-122.26809782193531,37.871863042043564
1352,057 207000901,1619.0,UNIVERSITY,AV,,,BE,,,1138924800000,1679519245000,101360213,1619 University Ave,Berkeley,94703,1619 University Ave Berkeley CA 94703,-13612038.1874,4561231.9338,-122.27901951760008,37.87109573707427
1362,055 186800300,2747.0,HASTE,ST,,,BE,18,,1138924800000,1679519245000,101000821,2747 Haste St 18,Berkeley,94704,2747 Haste St 18 Berkeley CA 94704,-13609046.5231,4560649.1975,-122.25214493994363,37.866963294828146
1370,055 186701100,2709.0,DWIGHT,WY,,,BE,18,,1138924800000,1679519245000,101360219,2709 Dwight Way 18,Berkeley,94704,2709 Dwight Way 18 Berkeley CA 94704,-13609181.3866,4560519.8091,-122.2533564393768,37.86604571270155
1383,060 241201602,1301.0,GILMAN,ST,,,BE,204,APT,1575595330000,1679519245000,101000833,1301 Gilman St Apt 204,Berkeley,94706,1301 Gilman St Apt 204 Berkeley CA 94706,-13613216.5331,4562699.8079,-122.28960477712292,37.88150405785215
1385,058 219701100,2505.0,VIRGINIA,ST,,,BE,4,,1138924800000,1679519245000,101000834,2505 Virginia St 4,Berkeley,94709,2505 Virginia St 4 Berkeley CA 94709,-13609973.127,4562201.1586,-122.26046876440056,37.87796842781608
1415,057 208200501,1228.0,DELAWARE,ST,,,BE,A,,1138924800000,1679519245000,101000853,1228 Delaware St A,Berkeley,94702,1228 Delaware St A Berkeley CA 94702,-13613142.3713,4561321.7092,-122.28893857033856,37.87173235375538
1447,055 189601500,2419.0,MILVIA,ST,,,BE,,,1138924800000,1679519245000,101000873,2419 Milvia St,Berkeley,94704,2419 Milvia St Berkeley CA 94704,-13611002.6504,4560343.4769,-122.26971713045636,37.864795201409166
1449,059 225401900,1433.0,SPRUCE,ST,,,BE,A,,1138924800000,1679519245000,101000875,1433 Spruce St A,Berkeley,94709,1433 Spruce St A Berkeley CA 94709,-13610550.6243,4562643.5644,-122.26565651091184,37.8811052766379
1473,056 201100700,1737.0,ADDISON,ST,,,BE,A,,1138924800000,1679519245000,101000889,1737 Addison St A,Berkeley,94703,1737 Addison St A Berkeley CA 94703,-13611688.2104,4561143.366,-122.27587562071815,37.87046767835428
1479,060 239401300,1459.0,KAINS,AV,,,BE,,,1138924800000,1679519245000,101360261,1459 Kains Ave,Berkeley,94702,1459 Kains Ave Berkeley CA 94702,-13613643.4637,4562059.1244,-122.29343995995534,37.876961315462715
1485,061 261401900,915.0,TULARE,AV,,,BE,,,1138924800000,1679519245000,101360263,915 Tulare Ave,Berkeley,94707,915 Tulare Ave Berkeley CA 94707,-13612355.6327,4563967.6656,-122.28187117724868,37.89049292958752
1488,061 258704000,939.0,SHATTUCK,AV,,,BE,2,,1138924800000,1679519245000,101360264,939 Shattuck Ave 2,Berkeley,94707,939 Shattuck Ave 2 Berkeley CA 94707,-13610939.4301,4563994.3932,-122.2691492128388,37.89068241141588
1521,059 226700400,1524.0,MILVIA,ST,,,BE,,,1138924800000,1679519245000,101000915,1524 Milvia St,Berkeley,94709,1524 Milvia St Berkeley CA 94709,-13611252.6723,4562392.054,-122.2719631153977,37.879321975305274
1565,052 156600600,2839.0,ASHBY,AV,,,BE,,,1138924800000,1679519245000,101360309,2839 Ashby Ave,Berkeley,94705,2839 Ashby Ave Berkeley CA 94705,-13608667.3485,4559387.9555,-122.24873875655832,37.858018473299616
1567,058 218100400,1720.0,SPRUCE,ST,,,BE,1,,1138924800000,1679519245000,101000937,1720 Spruce St 1,Berkeley,94709,1720 Spruce St 1 Berkeley CA 94709,-13610566.2766,4562018.3257,-122.26579711791508,37.87667202431772
1572,055 184501800,2671.0,DERBY,ST,,,BE,5,,1138924800000,1679519245000,101000938,2671 Derby St 5,Berkeley,94705,2671 Derby St 5 Berkeley CA 94705,-13609287.1072,4559937.0441,-122.25430614368508,37.8619127836889
1587,048H769000300,2951.0,DERBY,ST,,,BE,119,,1138924800000,1679519245000,101000950,2951 Derby St 119,Berkeley,94705,2951 Derby St 119 Berkeley CA 94705,-13608512.6412,4560113.7272,-122.24734899723678,37.86316583247865
1606,055 184603101,2515.0,BENVENUE,AV,,,BE,109,,1138924800000,1679519245000,101360322,2515 Benvenue Ave 109,Berkeley,94704,2515 Benvenue Ave 109 Berkeley CA 94704,-13609338.1946,4560370.1062,-122.25476506960754,37.864984052227335
1615,056 191802600,2413.0,VALLEY,ST,,,BE,,,1138924800000,1679519245000,101000968,2413 Valley St,Berkeley,94702,2413 Valley St Berkeley CA 94702,-13612566.9227,4560103.3922,-122.2837692276125,37.86309253652906
1628,054 174203101,2747.0,SAN PABLO,AV,,,BE,206,APT,1571262623000,1679519245000,101360331,2747 San Pablo Ave Apt 206,Berkeley,94702,2747 San Pablo Ave Apt 206 Berkeley CA 94702,-13612977.8961,4559090.8637,-122.28746106447836,37.855911318307086
1662,055 182300100,2180.0,DWIGHT,WY,,,BE,A,,1138924800000,1679519245000,101360348,2180 Dwight Way A,Berkeley,94704,2180 Dwight Way A Berkeley CA 94704,-13610518.8235,4560231.9781,-122.26537083946498,37.86400446415546
1666,060 240500100,1100.0,HARRISON,ST,,,BE,204,APT,1569455202000,1679519245000,101001000,1100 Harrison St Apt 204,Berkeley,94706,1100 Harrison St Apt 204 Berkeley CA 94706,-13613931.0994,4562796.3917,-122.29602383541098,37.88218885737043
1672,053 159901600,1953.0,ASHBY,AV,,,BE,A,,1138924800000,1679519245000,101360353,1953 Ashby Ave A,Berkeley,94703,1953 Ashby Ave A Berkeley CA 94703,-13611057.3171,4558914.525,-122.27020820977776,37.85466058895309
1677,055 186900800,2717.0,CHANNING,WY,,,BE,15,,1138924800000,1679519245000,101360355,2717 Channing Way 15,Berkeley,94704,2717 Channing Way 15 Berkeley CA 94704,-13609188.4729,4560774.328,-122.2534200966928,37.86785067038956
1688,055 183900500,2512.0,REGENT,ST,,,BE,3,,1138924800000,1679519245000,101001011,2512 Regent St 3,Berkeley,94704,2512 Regent St 3 Berkeley CA 94704,-13609708.3785,4560318.7093,-122.2580904881606,37.86461955304099
1713,052 143500900,1614.0,62ND,ST,,,BE,5,,1138924800000,1679519245000,101001027,1614 62nd St 5,Berkeley,94703,1614 62nd St 5 Berkeley CA 94703,-13611560.1737,4557719.6503,-122.2747254474728,37.846185061789946
1724,060 240500100,1209.0,SAN PABLO,AV,,,BE,,,1569455609000,1679519245000,101360378,1209 San Pablo Ave,Berkeley,94706,1209 San Pablo Ave Berkeley CA 94706,-13613940.6833,4562785.6898,-122.29610992904952,37.882112978955355
1726,053 160901001,1635.0,JULIA,ST,,,BE,9,,1138924800000,1679519245000,101001032,1635 Julia St 9,Berkeley,94703,1635 Julia St 9 Berkeley CA 94703,-13611653.2675,4558947.5769,-122.27556172330677,37.85489502000247
1731,055 181703000,1928.0,PARKER,ST,,,BE,,,1138924800000,1679519245000,101001036,1928 Parker St,Berkeley,94704,1928 Parker St Berkeley CA 94704,-13611066.3063,4559873.4564,-122.2702889611353,37.86146181010024
1734,061 256301400,1040.0,MARIPOSA,AV,,,BE,,,1138924800000,1679519245000,101360381,1040 Mariposa Ave,Berkeley,94707,1040 Mariposa Ave Berkeley CA 94707,-13611166.5876,4563699.9132,-122.27118980338032,37.88859470701616
1740,058 219800700,2565.0,LE CONTE,AV,,,BE,,,1138924800000,1679519245000,101360386,2565 Le Conte Ave,Berkeley,94709,2565 Le Conte Ave Berkeley CA 94709,-13609854.2157,4562106.6751,-122.25940056601812,37.87729848154779
1794,058 217900700,1644.0,OXFORD,ST,,,BE,10,,1138924800000,1679519245000,101001077,1644 Oxford St 10,Berkeley,94709,1644 Oxford St 10 Berkeley CA 94709,-13610712.0454,4562194.9334,-122.26710658132497,37.87792428749744
1811,053 163501202,751.0,FOLGER,AV,,,BE,,,1138924800000,1679519245000,101360409,751 Folger Ave,Berkeley,94710,751 Folger Ave Berkeley CA 94710,-13613587.4819,4558246.3288,-122.2929370668896,37.84992103628904
1820,055 182000101,2038.0,PARKER,ST,,,BE,219,APT,1571354720000,1679519245000,101001094,2038 Parker St Apt 219,Berkeley,94704,2038 Parker St Apt 219 Berkeley CA 94704,-13610759.9506,4559914.7255,-122.26753692105844,37.861754497115406
1822,052 154503100,1632.0,PRINCE,ST,,,BE,D,,1138924800000,1681596184000,101360413,1632 Prince St D,Berkeley,94703,1632 Prince St D Berkeley CA 94703,-13611583.8515,4558497.4194,-122.27493814876914,37.851702071559735
1827,057 202302600,2055.0,CENTER,ST,,,BE,904,APT,1571776640000,1679519245000,101001096,2055 Center St Apt 904,Berkeley,94704,2055 Center St Apt 904 Berkeley CA 94704,-13610981.4525,4561148.7566,-122.26952670648076,37.87050590474006
1829,060 239401600,1449.0,KAINS,AV,,,BE,,,1138924800000,1679519245000,101360421,1449 Kains Ave,Berkeley,94702,1449 Kains Ave Berkeley CA 94702,-13613655.9957,4562109.054,-122.29355253682672,37.87731534949025
1837,055 187701902,2560.0,BANCROFT,WY,,,BE,166,,1138924800000,1679519245000,101360424,2560 Bancroft Way 166,Berkeley,94704,2560 Bancroft Way 166 Berkeley CA 94704,-13609662.1551,4560900.3311,-122.25767525629354,37.868744223283414
1839,056 191905501,1451.0,DWIGHT,WY,,,BE,,,1138924800000,1679519245000,101360426,1451 Dwight Way,Berkeley,94702,1451 Dwight Way Berkeley CA 94702,-13612317.7402,4560000.1708,-122.28153078312964,37.86236048506624
1842,055 184005500,2615.0,TELEGRAPH,AV,,,BE,402,,1138924800000,1679519245000,101360427,2615 Telegraph Ave 402,Berkeley,94704,2615 Telegraph Ave 402 Berkeley CA 94704,-13609742.4772,4560063.0061,-122.25839680199437,37.86280611710247
1886,057 203100200,2150.0,OXFORD,ST,,,BE,6,,1138924800000,1679519245000,101001133,2150 Oxford St 6,Berkeley,94704,2150 Oxford St 6 Berkeley CA 94704,-13610602.003,4561061.1721,-122.26611805362673,37.86988481392904
1892,056 198303103,2229.0,SAN PABLO,AV,,,BE,,,1138924800000,1679519245000,101360446,2229 San Pablo Ave,Berkeley,94702,2229 San Pablo Ave Berkeley CA 94702,-13613312.8426,4560427.7476,-122.29046994008148,37.865392834336035
1898,054 172800300,2716.0,GRANT,ST,,,BE,,,1138924800000,1679519245000,101001139,2716 Grant St,Berkeley,94703,2716 Grant St Berkeley CA 94703,-13611432.1968,4559504.4724,-122.27357581141996,37.858844865283885
1905,057 204600100,2114.0,BERKELEY,WY,,,BE,,,1138924800000,1679519245000,101360453,2114 Berkeley Way,Berkeley,94704,2114 Berkeley Way Berkeley CA 94704,-13610811.9775,4561494.0997,-122.26800428665298,37.87295479646589
1906,056 201001100,2126.0,ROOSEVELT,AV,,,BE,2,,1138924800000,1679519245000,101360454,2126 Roosevelt Ave 2,Berkeley,94703,2126 Roosevelt Ave 2 Berkeley CA 94703,-13611759.6958,4560961.4057,-122.27651778499228,37.86917733083612
1909,057 203201000,2109.0,KALA BAGAI,WY,,,BE,308,,1138924800000,1679519245000,101360456,2109 Kala Bagai Way 308,Berkeley,94704,2109 Kala Bagai Way 308 Berkeley CA 94704,-13610739.3463,4561221.9902,-122.26735182948234,37.871025224528424
1926,052 154501102,1625.0,WOOLSEY,ST,,,BE,8,,1138924800000,1681682262000,101360464,1625 Woolsey St 8,Berkeley,94703,1625 Woolsey St 8 Berkeley CA 94703,-13611617.2791,4558431.6317,-122.27523843400904,37.851235430555754
1933,060 242307300,1363.0,ROSE,ST,,,BE,,,1138924800000,1679519245000,101001156,1363 Rose St,Berkeley,94702,1363 Rose St Berkeley CA 94702,-13612900.5601,4562158.7897,-122.28676634337025,37.87766800694633
1935,055 188101701,2424.0,HASTE,ST,,,BE,D40,,1138924800000,1679519245000,101001157,2424 Haste St D40,Berkeley,94704,2424 Haste St D40 Berkeley CA 94704,-13609927.2674,4560461.4781,-122.26005680060452,37.865632043728894
1941,056 196101800,814.0,UNIVERSITY,AV,,,BE,431,,1571269883000,1679519245000,101360471,814 University Ave 431,Berkeley,94710,814 University Ave 431 Berkeley CA 94710,-13614141.1386,4560746.8879,-122.29791064964724,37.86765607706757
1944,063 298606000,1133.0,KEITH,AV,,,BE,A,,1138924800000,1679519245000,101360474,1133 Keith Ave A,Berkeley,94708,1133 Keith Ave A Berkeley CA 94708,-13609925.565,4563733.8937,-122.26004150768512,37.8888356134583
1947,059 226902000,1457.0,MARTIN LUTHER KING JR,WY,,,BE,,,1138924800000,1679519245000,101360476,1457 Martin Luther King Jr Way,Berkeley,94709,1457 Martin Luther King Jr Way Berkeley CA 94709,-13611441.4309,4562471.3842,-122.2736587627516,37.87988446029134
1948,058 224210300,1555.0,LA VEREDA,RD,,,BE,2,,1138924800000,1679519245000,101001163,1555 La Vereda Rd 2,Berkeley,94708,1555 La Vereda Rd 2 Berkeley CA 94708,-13609643.2263,4562615.4899,-122.25750521599004,37.88090622023778
1952,063 298402000,1176.0,STERLING,AV,,,BE,,,1138924800000,1679519245000,101360479,1176 Sterling Ave,Berkeley,94708,1176 Sterling Ave Berkeley CA 94708,-13609378.128,4563808.1275,-122.2551237974432,37.889361894927674
1961,062 286800700,638.0,PERALTA,AV,,,BE,,,1138924800000,1679519245000,101360483,638 Peralta Ave,Berkeley,94707,638 Peralta Ave Berkeley CA 94707,-13612792.3972,4564713.8935,-122.2857946995078,37.89578303153172
1967,016 141300100,2428.0,WOOLSEY,ST,,,BE,,,1141689600000,1679519245000,101001174,2428 Woolsey St,Berkeley,94705,2428 Woolsey St Berkeley CA 94705,-13609586.04,4558706.7201,-122.25699150271672,37.85318664992885
1977,055 183401100,2327.0,DERBY,ST,,,BE,A,,1138924800000,1679519245000,101001181,2327 Derby St A,Berkeley,94705,2327 Derby St A Berkeley CA 94705,-13610034.1847,4559865.219,-122.2610172550518,37.86140338901128
1984,061 261300501,1760.0,SOLANO,AV,,,BE,308,UNIT,1613803485000,1679519245000,101360492,1760 Solano Ave Unit 308,Berkeley,94707,1760 Solano Ave Unit 308 Berkeley CA 94707,-13612218.2097,4564030.979,-122.2806366854358,37.89094178087458
1991,058 217600301,2087.0,DELAWARE,ST,,,BE,15,,1138924800000,1679519245000,101001187,2087 Delaware St 15,Berkeley,94709,2087 Delaware St 15 Berkeley CA 94709,-13610931.7153,4561773.6679,-122.26907990961126,37.87493720660259
1996,057 207402300,1346.0,HEARST,AV,,,BE,,,1138924800000,1679519245000,101360498,1346 Hearst Ave,Berkeley,94702,1346 Hearst Ave Berkeley CA 94702,-13612806.5884,4561243.5742,-122.28592218122638,37.87117828196606
2006,061 256500800,1970.0,HOPKINS,ST,,,BE,,,1138924800000,1679519245000,101001197,1970 Hopkins St,Berkeley,94707,1970 Hopkins St Berkeley CA 94707,-13611352.9764,4563559.3301,-122.2728641624586,37.88759802777184
2036,053 162100100,1322.0,RUSSELL,ST,,,BE,A,,1138924800000,1679519245000,101001216,1322 Russell St A,Berkeley,94702,1322 Russell St A Berkeley CA 94702,-13612479.094,4558834.4383,-122.28298024897656,37.854092545623985
2043,063 297104900,905.0,EUCLID,AV,,,BE,,,1138924800000,1679519245000,101360516,905 Euclid Ave,Berkeley,94708,905 Euclid Ave Berkeley CA 94708,-13610378.1061,4564627.1109,-122.26410675355336,37.89516783847294
2045,053 162703701,3015.0,SAN PABLO,AV,,,BE,421,APT,1571346670000,1682037523000,101360518,3015 San Pablo Av Apt 421,Berkeley,94702,3015 San Pablo Av Apt 421 Berkeley CA 94702,-13612835.3489,4558553.6154,-122.28618054119369,37.85210067500671
2047,053 168502300,2813.0,SHATTUCK,AV,,,BE,10,,1138924800000,1679519245000,101360520,2813 Shattuck Ave 10,Berkeley,94705,2813 Shattuck Ave 10 Berkeley CA 94705,-13610646.291,4559411.0276,-122.26651589949978,37.858182112086915
2048,053 162401600,1309.0,CARRISON,ST,,,BE,A,,1138924800000,1682037523000,101360521,1309 Carrison St A,Berkeley,94702,1309 Carrison St A Berkeley CA 94702,-13612474.9824,4558582.0221,-122.28294331384534,37.85230216554795
