"beso_id","property_building_name","building_address","alternate_addresses","beso_property_type","floor_area","_2024_benchmark_status","_2024_energy_star_score","_2024_site_eui_kbtu_ft2_","_2024_source_eui_kbtu_ft2_","_2024_natural_gas_use_therms_","_2024_electricity_use_grid_purchase_kwh_","_2023_benchmark_status","_2023_energy_star_score","_2023_site_eui_kbtu_ft2_","_2023_source_eui_kbtu_ft2_","_2023_natural_gas_use_kbtu_","_2023_electricity_use_grid_purchase_kwh_","_2022_benchmark_status","_2022_energy_star_score","_2022_site_eui_kbtu_ft2","_2022_source_eui_kbtu_ft2","_2022_natural_gas_use_kbtu_","_2022_electricity_use_grid_purchase_kwh_","_2021_benchmark_status","_2021_energy_star_score","_2021_site_eui_kbtu_ft2","_2021_source_eui_kbtu_ft2","_2021_natural_gas_use_kbtu_","_2021_electricity_use_grid_purchase_kwh_","assessment_requirement","assessment_first_cycle_due_date","assessment_first_cycle_status","assessment_first_cycle_payment_status","assessment_second_cycle_due_date","assessment_second_cycle_status","assessment_second_cycle_payment_status","assessment_third_cycle_due_date","assessment_third_cycle_status","assessment_third_cycle_payment_status"
"5160","CDSP - Parsons Hall","2450 LE CONTE AVE","2450 LE CONTE AVE","Mixed Use (Comm/MF)","32690","2024 - Complied",,"30.2","39.3","5815.99","43552","2023 - Complied",,"28.3","36.2","5509.87","37438.4","2022 - Complied",,"27.3","32.5","5383.14","23402.3","2021 - Complied",,"30.1","35.7","6511.65","24935.2","Large Building","7/1/2022","Complied","Paid","7/1/2027","Upcoming","Upcoming",,,
"5170","Pacific School of Religion","1798 SCENIC AVE",,"Multifamily (5+ Units)","35000","2024 - In Progress",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Complied",,"117.6","169.5","31927.38","270118.7","Large Building","7/1/2022","Did Not Comply","Due",,,,,,
"6020","Safeway (North Shattuck)","1425 HENRY ST","1444 SHATTUCK PL","Commercial","45085","2024 - Complied","81","201.7","418.5","37661","1561051","2023 - Complied","60","245.2","482.8","52497","1701395.9","2022 - Complied","66","216.4","453","39407","1704859.8","2021 - Insufficient Data",,,,,,"Large Building","7/1/2021","Did Not Comply","Due",,,,,,
"6770","2920 TELEGRAPH AVE","2920 TELEGRAPH AVE",,"Mixed Use (Comm/MF)","17069","2024 - Complied","96","30.2","81","338.57","141073.7","2023 - Complied","72","45.9","123.3","520.33","214606","2022 - Insufficient Data",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6780","950 PARKER ST","950 PARKER ST",,"Commercial","19600","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6790","945 CAMELIA ST","945 CAMELIA ST",,"Commercial","21278","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6810","941 THE ALAMEDA","941 THE ALAMEDA",,"Commercial","18119","2024 - Complied",,"12.8","21.7","1472.95","24937","2023 - Complied",,"21.2","30.7","2968.48","25570.3","2022 - Did Not Report",,,,,,"2021 - Complied",,"20.1","27.7","2959.76","19987.8","Time of Sale",,,,,,,,,
"6820","920 PARDEE ST","920 PARDEE ST","904 PARDEE ST","Commercial","20736","2024 - Complied","83","8.8","18.7","692.54","32913.6","2023 - Complied","72","12","25.3","984.56","44127","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6850","901 GRAYSON ST","901 GRAYSON ST",,"Commercial","17188","2024 - Complied","96","14.6","40.7","18.47","72980.4","2023 - Complied","97","13.8","38","59.74","67727.7","2022 - Complied","94","19.9","43.4","1224.06","64614.6","2021 - Complied","92","23.2","45.7","1890.39","61353.8","Time of Sale",,,,,,,,,
"6870","837 ADDISON ST","837 ADDISON ST","837 ADDISON ST; 2031 SIXTH ST","Commercial","19099","2024 - Complied",,"60.9","164.5","644.07","321764.3","2023 - Complied",,"53.9","144.9","666.53","282378.2","2022 - Did Not Report",,,,,,"2021 - Complied","57","51","137.8","534.39","269689.1","Time of Sale",,,,,,,,,
"6880","Berkeley Pump","830 BANCROFT WAY","830 BANCROFT WAY; 2309 SIXTH ST","Commercial","18381","2024 - Exempt",,,,,,"2023 - Exempt",,,,,,"2022 - Exempt",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6890","2044 KALA BAGAI WAY","2044 KALA BAGAI WAY",,"Mixed Use (Comm/MF)","17636","2024 - In Progress",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6910","800 HEARST AVE","800 HEARST AVE","804 HEARST AVE","Commercial","20568","2024 - Complied",,"25.9","53.6","2235.16","90854.4","2023 - Complied",,"28.5","54.6","2958","85139.9","2022 - Complied",,"25.2","49.3","2513.83","78419","2021 - Complied",,"26.5","53.2","2459.95","87558","Time of Sale",,,,,,,,,
"6920","805 GILMAN ST","805 GILMAN ST","805 Gilman","Industrial","15600","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6930","801 ADDISON ST","801 ADDISON ST",,"Commercial","18400","2024 - Complied","54","13","35.8","56.51","68393.2","2023 - Complied","60","11.8","32.5","56.54","61888.3","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6960","760 JONES ST","760 JONES ST","1501 FOURTH ST","Commercial","15000","2024 - Complied","83","11.5","31.5","58.81","48764.9","2023 - Complied","65","18","48.8","125.39","75315.2","2022 - Complied","66","18.2","48.3","236","73271.3","2021 - Complied","56","20.7","55.2","238.16","84108.8","Time of Sale",,,,,,,,,
"6970","Howlett Machine Works","754 FOLGER AVE",,"Industrial","17010","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"6980","746 FOLGER AVE","746 FOLGER AVE",,"Industrial","24001","2024 - Complied",,"15.6","37.8","810.6","86134.8","2023 - Insufficient Data",,,,,,"2022 - Complied",,"14.9","35.4","871.79","79410.4","2021 - Complied",,"14.7","36","706.67","82750.3","Time of Sale",,,,,,,,,
"6990","Building 1","742 BANCROFT WAY",,"Industrial","19880","2024 - Complied",,"60.2","152.3","1861","296432","2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7010","MacKey Marine","739 ALLSTON WAY","741 ALLSTON WAY","Industrial","16100","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7020","715 HEARST AVE","715 HEARST AVE","1850 FOURTH ST; 1844 FOURTH ST; 1842 FOURTH ST; 1846 FOURTH ST; 1848 FOURTH ST","Mixed Use (Comm/MF)","21441","2024 - Complied",,"9","24.2","138.87","52785.5","2023 - Complied",,"8.9","23.4","170.74","50652.7","2022 - Did Not Report",,,,,,"2021 - In Progress",,,,,,"Time of Sale",,,,,,,,,
"7040","645 ARLINGTON AVE","645 ARLINGTON AVE","645 ARLINGTON AVE","Commercial","18000","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7050","Roos Bros. Building","64 SHATTUCK SQ","2014 KALA BAGAI WAY; 2010 KALA BAGAI WAY; 2017 SHATTUCK AVE; 2021 SHATTUCK AVE; 2012 KALA BAGAI WAY; 2008 KALA BAGAI WAY","Commercial","18150","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7060","2000 KALA BAGAI WAY","2000 KALA BAGAI WAY","2006 KALA BAGAI WAY; 2100 UNIVERSITY AVE; 2002 KALA BAGAI WAY; 2005 SHATTUCK AVE","Commercial","18832","2024 - Complied",,"17.6","49.2",,"97068.5","2023 - Complied",,"19.8","55.6",,"109548","2022 - Complied",,"30","84","0.01","165582.3","2021 - Complied","81","27.7","77.7","0","153083.3","Time of Sale",,,,,,,,,
"7070","41 HILL RD","41 HILL RD",,,"16264","2024 - Complied","17","28.7","42.4","3537.84","33311.7","2023 - Complied","18","28","42.2","3380.33","34614.5","2022 - Complied","21","28","40.8","3501.74","30968.6","2021 - Complied","4","40.9","52.4","5778.03","25721","Time of Sale",,,,,,,,,
"7080","3253 ADELINE ST","3253 ADELINE ST","3259 ADELINE ST; 3269 ADELINE ST; 3255 ADELINE ST","Mixed Use (Comm/MF)","21093","2024 - Complied",,"29.2","46.6","4245.22","56228.8","2023 - Complied",,"30.4","47.8","4485.63","56302.2","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7090","3224 ADELINE ST","3224 ADELINE ST","3222 ADELINE ST","Multifamily (5+ Units)","24730","2024 - Complied",,"30.9","55.4","4407.58","95046.7","2023 - Complied",,"32.1","58","4503.66","100519","2022 - Complied",,"30.7","54.4","4477.6","91575.6","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7120","2400 DOWLING PL","2400 DOWLING PL","unit 6","Mixed Use (Comm/Ind)","17509","2024 - Complied",,"29.4","65","1733.6","100149.9","2023 - Complied",,"34.7","74.3","2289.2","110956","2022 - Complied",,"37.1","81.3","2263.55","124192.4","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7130","Berkeley Central Medical Bldg","3031 TELEGRAPH AVE",,"Commercial","22676","2024 - Exempt",,,,,,"2023 - Exempt",,,,,,"2022 - Complied","100","24.4","40.6","3601.75","56703","2021 - Complied","100","47","74.8","7344.39","96836.6","Time of Sale",,,,,,,,,
"7150","3030 REGENT ST","3030 REGENT ST",,"Multifamily (5+ Units)","17580","2024 - Complied",,"25.1","33.6","3684.23","21272.1","2023 - Complied",,"47.4","56.7","7646.14","20297.1","2022 - Complied",,"31.8","39.5","4988.7","17885.9","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7160","Telegraph Suites","3017 TELEGRAPH AVE","3017 TELEGRAPH AVE","Commercial","16820","2024 - Complied",,"44.5","124.7",,"219568.2","2023 - Did Not Report",,,,,,"2022 - Complied",,"50.9","142.6",,"251139.8","2021 - Complied",,"55.9","156.5",,"275552.3","Time of Sale",,,,,,,,,
"7180","2851 DWIGHT WAY","2851 DWIGHT WAY","2467 WARRING ST","Multifamily (5+ Units)","22364","2024 - Complied","100","17.3","34.1","1827.97","59782.1","2023 - Complied","100","18.5","36","2007.31","62267.3","2022 - Complied","100","18.9","36.9","2062.57","63735.6","2021 - Complied","100","19.7","39.1","2034.07","69258.8","Time of Sale",,,,,,,,,
"7190","2837 CLAREMONT BLVD","2837 CLAREMONT BLVD",,"Commercial","15072","2024 - Complied",,"9.2","18.3","634","21889","2023 - Complied",,"9.9","15.5","1049","12972","2022 - Complied",,"7.2","11.3","773.4","9342","2021 - Complied",,"6","9.4","629.53","7881.4","Time of Sale",,,,,,,,,
"7210","2830 BANCROFT WAY","2830 BANCROFT WAY",,"Multifamily (5+ Units)","19000","2024 - Complied","89","42.3","61.4","6194.02","53949.6","2023 - Complied","85","50.3","71.1","7559.06","58355.9","2022 - Complied","86","47.6","68.5","7044.14","58824.3","2021 - Complied","88","49.7","69.9","7527.93","56341.4","Time of Sale",,,,,,,,,
"7230","2829 SHATTUCK AVE","2829 SHATTUCK AVE",,"Commercial","20386","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7240","2821 HILLEGASS AVE","2821 HILLEGASS AVE",,"Multifamily (5+ Units)","15148","2024 - Complied",,"41.9","57.5","5179.47","34315.4","2023 - Complied",,"41.6","59.1","4975.32","39004.3","2022 - Complied",,"41.5","61","4772.47","44247.4","2021 - Complied",,"40.7","61","4578.02","46457.3","Time of Sale",,,,,,,,,
"7260","Brickside Lofts","2777 NINTH ST",,"Mixed Use (Comm/MF)","22160","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7270","2777 SHATTUCK AVE","2777 SHATTUCK AVE","2777 SHATTUCK AVE; 2787 SHATTUCK AVE","Commercial","18880","2024 - Complied","95","19.9","55.6",,"109921.8","2023 - Complied","94","20.7","58.1",,"114741.6","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7280","Chateau Apartments","2747 HASTE ST",,"Multifamily (5+ Units)","21334","2024 - Complied","98","32.1","49.9","4883.08","57767.1","2023 - Complied","96","35.5","56.5","5249.44","68398","2022 - Complied","94","38.1","59","5818.2","67844.1","2021 - Complied","99","31.7","47.7","4990.61","51642.5","Time of Sale",,,,,,,,,
"7290","Everest","2740 COLLEGE AVE",,"Multifamily (5+ Units)","15698","2024 - Complied","100","30.5","46.4","3503.39","37707.9","2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Complied","100","31.7","46.4","3790.69","34604.7","Time of Sale",,,,,,,,,
"7310","2736 BANCROFT WAY","2736 BANCROFT WAY",,"Commercial","16000","2024 - Complied",,"24.4","38.2","2763.24","33661.1","2023 - Complied",,"24.9","37.4","2944.59","30312.7","2022 - Complied",,"31","54.4","2954.81","58565.8","2021 - Complied",,"31.6","52.7","3272","52315.8","Time of Sale",,,,,,,,,
"7320","2732 CHANNING WAY","2732 CHANNING WAY",,"Multifamily (5+ Units)","17159","2024 - Complied",,"44.9","67.2","5735.94","57606.5","2023 - Complied",,"52.1","76.8","6780.23","63359.7","2022 - Complied",,"41.6","62.2","5328.28","53124.3","2021 - Complied",,"28.3","45.3","3334.25","44788.1","Time of Sale",,,,,,,,,
"7330","2729 Dwight Way","2729 DWIGHT WAY","2729 DWIGHT WAY","Multifamily (5+ Units)","24831","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7340","The Wright Institute","2728 DURANT AVE","PsyD Program - Durant Building","Commercial","16750","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7350","2728 CHANNING WAY","2728 CHANNING WAY",,"Multifamily (5+ Units)","15651","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7360","Zeta Psi Fraternity","2728 BANCROFT WAY",,"Multifamily (5+ Units)","17375","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7370","2723 DURANT AVE","2723 DURANT AVE",,"Multifamily (5+ Units)","18360","2024 - Did Not Report",,,,,,"2023 - Complied","79","50.2","81.6","6172.33","89050.5","2022 - Complied","79","50.2","81.6","6172.33","89050.5","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7380","Delta Gamma House","2710 CHANNING WAY",,"Multifamily (5+ Units)","16423","2024 - Did Not Report",,,,,,"2023 - Complied","85","44.5","69.1","5212.43","61447.4","2022 - Did Not Report",,,,,,"2021 - Complied","65","61.7","89.3","7844.88","67296.8","Time of Sale",,,,,,,,,
"7390","2701 DURANT AVE","2701 DURANT AVE","2701 DURANT AVE","Multifamily (5+ Units)","18382","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7410","2701 EIGHTH ST","2701 EIGHTH ST","934 CARLETON ST; 2709 EIGHTH ST","Commercial","20765","2024 - Complied",,"121.6","211.6","15295.56","291899.4","2023 - Complied",,"139","226.4","19324.07","279665.4","2022 - Complied",,"134.5","229.7","17429.9","307620.7","2021 - Complied",,"163.1","265.9","22622.49","329386.8","Time of Sale",,,,,,,,,
"7430","Bancroft Hotel","2680 BANCROFT WAY",,"Mixed Use","16000","2024 - Complied","100","58.1","91.2","6545.52","80745.6","2023 - Complied","99","73.3","113.4","8391.15","97723.4","2022 - Complied","100","69","107.7","7819.65","94352.6","2021 - Complied","100","45.2","70.9","5080.39","62973.2","Time of Sale",,,,,,,,,
"7440","CVS on Telegraph","2655 TELEGRAPH AVE",,"Commercial","19577","2024 - Complied","83","49.1","114.9","2530","207642","2023 - Complied","83","51.4","114.6","3287","198695","2022 - Complied","80","54.6","121.7","3500","210930","2021 - Complied","71","55.1","125","3274","220099","Time of Sale",,,,,,,,,
"7450","2644 DWIGHT WAY","2644 DWIGHT WAY",,"Multifamily (5+ Units)","23948","2024 - Did Not Report",,,,,,"2023 - Complied","64","44.3","61.5","8561.17","60125.5","2022 - Did Not Report",,,,,,"2021 - Complied","75","38.9","53.3","7607.31","50110.7","Time of Sale",,,,,,,,,
"7460","2640 DWIGHT WAY","2640 DWIGHT WAY","2638 DWIGHT WAY","Multifamily (5+ Units)","15594","2024 - Complied",,"26.5","40.4","3014.41","32755.7","2023 - Complied",,"27.4","41.6","3131.6","33412","2022 - Complied",,"22.1","35.4","2356.61","31866.2","2021 - Complied",,"17.6","29.4","1778.61","28406","Time of Sale",,,,,,,,,
"7470","Berkeley Playhouse","2640 COLLEGE AVE",,"Commercial","22332","2024 - Complied",,"7.6","10.2","1411.51","8399.7","2023 - Complied",,"9.6","10.3","2125.88","794.3","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7480","2367 Regent Street","2637 REGENT ST",,"Multifamily (5+ Units)","16074","2024 - Complied","98","36.5","52.1","4599.78","37022.3","2023 - Complied","95","43.3","60.4","5579.75","40224","2022 - Complied","94","44.2","62.2","5650.77","42606.8","2021 - Complied","98","37.6","52.7","4840.89","35428.1","Time of Sale",,,,,,,,,
"7490","2634 VIRGINIA ST","2634 VIRGINIA ST","Unit 34","Multifamily (5+ Units)","20000","2024 - Complied",,"23.8","35.5","3546.63","35274","2023 - Complied",,"24","36.2","3533.43","36975","2022 - Complied",,"23.8","35.6","3553.83","35418.7","2021 - Complied",,"23.5","37.8","3207.67","43959","Time of Sale",,,,,,,,,
"7520","2629 SEVENTH ST","2629 SEVENTH ST","2629 SEVENTH ST","Commercial","19054","2024 - Did Not Report",,,,,,"2023 - Complied","5","58.3","150.4","1398","284573.6","2022 - Complied",,"40.7","69.3","4229.99","73583.9","2021 - Complied",,"25.3","46.9","2264.02","56335.6","Time of Sale",,,,,,,,,
"7540","2621 SHATTUCK AVE","2621 SHATTUCK AVE","2623 SHATTUCK AVE","Commercial","21622","2024 - Complied",,"0.7","2","0","4494.8","2023 - Complied",,"0.8","2.2","0","5026.1","2022 - Complied",,"0.6","1.8","0","3981.8","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7550","Kaiser Medical Office Building","2621 TENTH ST","2612 SAN PABLO AVE; 1050 PARKER ST","Commercial","60700","2024 - Insufficient Data",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Large Building","7/1/2023","Deferred","Deferred","7/1/2031","Upcoming","Upcoming",,,
"7560","First Church of Christ, Scientist","2619 DWIGHT WAY",,"Commercial","17609","2024 - Did Not Report",,,,,,"2023 - Complied","76","12.8","16.6","1947.48","9142.8","2022 - Complied","72","14.4","18.2","2235.05","8911.5","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7570","2616 TELEGRAPH AVE","2616 TELEGRAPH AVE","2618 TELEGRAPH AVE; 2620 TELEGRAPH AVE","Multifamily (5+ Units)","21328","2024 - Complied","100","16.8","25.9","2587.77","29436.7","2023 - Complied","100","19.1","30.1","2847.72","35820.3","2022 - Complied","100","19.1","28.4","3066.4","29616","2021 - Complied","100","17.6","25","2964.96","23200.2","Time of Sale",,,,,,,,,
"7590","2610 REGENT ST","2610 REGENT ST",,"Multifamily (5+ Units)","15876","2024 - Complied",,"19.6","26.5","2575.69","15729.9","2023 - Complied",,"21.6","29.4","2807.75","18005","2022 - Complied",,"18","24.6","2351.78","14998.5","2021 - Complied",,"18","23.8","2418.84","12994.3","Time of Sale",,,,,,,,,
"7610","Hillegass Apartments","2610 HILLEGASS AVE",,"Multifamily (5+ Units)","15492","2024 - Complied",,"33.8","61.3","2953.52","66887.6","2023 - Complied",,"41.6","71.1","4022.77","71075.7","2022 - Complied",,"41","71.7","3800.37","74576.8","2021 - Complied",,"41.8","70.6","4109.67","69263.2","Time of Sale",,,,,,,,,
"7620","2606 DWIGHT WAY","2606 DWIGHT WAY","2614 DWIGHT WAY","Commercial","16434","2024 - Complied",,"56.1","80.2","7218.2","58562.7","2023 - Complied",,"50.7","74.4","6360.72","58002.6","2022 - Complied",,"48.5","73","5901.86","60695.4","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7630","Casa Bonita Apartments","2605 HASTE ST","2605 HASTE ST","Multifamily (5+ Units)","19599","2024 - Complied","80","50.7","66.8","8405.45","44623.9","2023 - Complied","72","59.5","74.2","10363.68","38287.2","2022 - Complied",,"61.4","78.7","10443.91","46723.4","2021 - Complied",,"60.8","81.9","9896.65","59223.6","Time of Sale",,,,,,,,,
"7650","2567 SHATTUCK AVE","2567 SHATTUCK AVE","2571 SHATTUCK AVE; 2573 SHATTUCK AVE","Mixed Use (Comm/MF)","19146","2024 - Complied",,"6.8","19.1","0","38212","2023 - Complied",,"6.5","18.2","0","36405.5","2022 - Complied",,"40.4","56.6","6171.06","45660.2","2021 - Complied",,"24.6","37","3468.08","36127.2","Time of Sale",,,,,,,,,
"7660","2555 VIRGINIA ST","2555 VIRGINIA ST",,"Multifamily (5+ Units)","19656","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"7680","2540 BENVENUE AVE","2540 BENVENUE AVE",,"Multifamily (5+ Units)","18051","2024 - Complied","100","24.6","41.8","2789.25","48385.5","2023 - Complied","100","27.4","46.7","3113.16","53940.7","2022 - Complied","100","29.6","48.5","3546.23","52669.5","2021 - Complied","100","27.7","45.2","3323.52","48894.6","Time of Sale",,,,,,,,,
"7690","2537 REGENT ST","2537 REGENT ST",,"Multifamily (5+ Units)","16886","2024 - Complied","97","22.5","47","1552.42","65937.7","2023 - Complied","98","21.9","46.6","1423.74","66676.8","2022 - Complied","100","20.2","41.9","1411.93","58622.5","2021 - Complied","98","22.4","45.8","1635.81","62987.2","Time of Sale",,,,,,,,,
"7710","2535 LE CONTE AVE","2535 LE CONTE AVE",,"Multifamily (5+ Units)","15812","2024 - Complied","92","40.2","52.7","5418.65","27674.1","2023 - Complied","89","48.4","59.9","6829.77","24044.3","2022 - Complied","91","44.6","55.9","6238.27","23949.7","2021 - Insufficient Data",,,,,,"Time of Sale",,,,,,,,,
