GEOID20,pop,housing_units,ALAND20,acres,dua,ppa,corridor,adu_adds
060014219001010,113,60,27275,6.739799279516935,8.902342267424382,16.766077936982587,,1
060014219002014,45,18,8042,1.9872214777589436,9.057873116538175,22.64468279134544,,0
060014229022007,185,129,17302,4.275417310144895,30.172493266073285,43.270629877702,,0
060014220001072,31,14,20095,4.965582640582688,2.819407310952973,6.242973331395869,,2
060014220002036,0,0,15792,3.9022881841294748,0.0,0.0,,0
060014220002059,0,0,14553,3.596124616491657,0.0,0.0,University,0
060014221001017,78,129,12596,3.1125393849604146,41.44525869241029,25.059923860527153,,2
060014220001017,179,120,14053,3.4725719257580745,34.55651965331246,51.546808482857756,University,0
060019821001008,0,0,1195,0.2952909308532626,0.0,0.0,,0
060019821001003,7,1,76498,18.903067471475214,0.05290146699783001,0.37031026898481006,,0
060014235001015,0,0,1225,0.3027040922972775,0.0,0.0,,0
060014219002013,47,19,7826,1.9338467153620358,9.824977258573986,24.303891113314595,,0
060014219002005,70,33,15806,3.9057476594700153,8.449086545564976,17.922304793622676,,0
060014215001025,24,11,12042,2.975643003627605,3.696680007174888,8.065483652017937,,0
060014216002003,36,16,14516,3.586981717377372,4.460574728465142,10.03629313904657,,1
060014216002011,102,43,29649,7.326427455119985,5.869163417423859,13.922201594819388,,0
060014233003012,50,23,11408,2.818978191777422,8.158984722580646,17.736923309957927,,2
060014216004010,42,14,9114,2.2521184466917448,6.216369312442397,18.64910793732719,,0
060014225001011,136,89,13079,3.2318912842090555,27.53805501900757,42.080623399831794,,1
060014225003000,218,112,15644,3.8657165876723343,28.972636110253134,56.39316671459985,,0
060014216001001,166,72,51258,12.66612764324396,5.684452425237036,13.105820869296501,,0
060014225002003,15,8,4260,1.0526689250501242,7.5997303707042265,14.249494445070425,,0
060014228004003,690,257,20593,5.088641120553335,50.50464238123635,135.59612156829994,,0
060014236021002,325,154,20201,4.991775811018207,30.850744470550964,65.10709060343548,,2
060014227003001,464,138,21832,5.3948046881911536,25.580166099816783,86.00867442257237,College–Southside,1
060014236022004,45,15,4122,1.0185683824076555,14.726551755458516,44.17965526637555,,0
060014236011002,109,61,55096,13.61451809731494,4.480511139944824,8.006159250065341,,0
060014220001016,271,152,13491,3.3336987013735273,45.59500231300868,81.29108965016678,,0
060014220002067,0,0,1061,0.2621788097366624,0.0,0.0,,0
060014220002058,0,0,14986,3.7031212466669396,0.0,0.0,,0
060014239011029,24,15,9996,2.4700653931457848,6.072713719087635,9.716341950540215,,1
060019821001016,0,0,1900,0.4695002247876141,0.0,0.0,,0
060014240014013,0,0,3107,0.7677564202184827,0.0,0.0,,0
060014239011028,104,49,15795,3.9030295002738766,12.554350408205128,26.645968213333333,,4
060014239011026,94,58,14855,3.670750441694741,15.800583810111073,25.60784272673174,,1
060014225002002,53,35,11428,2.8239202994067654,12.394117499474975,18.768235070633533,,0
