JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,ACUTELY_LOW_INCOME_DR,ACUTELY_LOW_INCOME_NDR,EXTREMELY_LOW_INCOME_DR,EXTREMELY_LOW_INCOME_NDR,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,ENT_APPROVE_DT1,NO_ENTITLEMENTS,BP_ACUTELY_LOW_INCOME_DR,BP_ACUTELY_LOW_INCOME_NDR,BP_EXTREMELY_LOW_INCOME_DR,BP_EXTREMELY_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,BP_ABOVE_MOD_INCOME,BP_ISSUE_DT1,NO_BUILDING_PERMITS,CO_ACUTELY_LOW_INCOME_DR,CO_ACUTELY_LOW_INCOME_NDR,CO_EXTREMELY_LOW_INCOME_DR,CO_EXTREMELY_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,CO_ABOVE_MOD_INCOME,CO_ISSUE_DT1,NO_OTHER_FORMS_OF_READINESS,EXTR_LOW_INCOME_UNITS,APPROVE_SB35,HISTORIC_SITES,INFILL_UNITS,FIN_ASSIST_NAME,DR_TYPE,NO_FA_DR,TERM_AFF_DR,DEM_DES_UNITS,DEM_OR_DES_UNITS,DEM_DES_UNITS_OWN_RENT,DENSITY_BONUS_TOTAL,DENSITY_BONUS_NUMBER_OTHER_INCENTIVES,DENSITY_BONUS_INCENTIVES,DENSITY_BONUS_RECEIVE_REDUCTION,NOTES,LATITUDE,LONGITUDE,STD_ADDRESS,SCORE
BERKELEY,Alameda,2023,,057 202700600,2065 Kittredge St,,ZP2021-0193,5+,Renter,0,0,0,0,9,0,0,0,0,0,178,2023-01-31,187,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,DB,0,,0,0,0,20,6,Development Standards Modification,Y,Concession: reduce open space; Waiver: exceed building height; reduce setbacks; increase front setback; reduce landscaped useable open space; exceed building height limits,37.868426,-122.268593,"2065 Kittredge St, Berkeley, California, 94704",100
BERKELEY,Alameda,2023,,057 202600405,2190 Shattuck Ave,,ZP2022-0026,5+,Renter,0,0,0,0,32,0,0,0,0,0,294,2023-04-25,326,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,DB,0,,0,0,0,46.25,6,Development Standards Modification,Y,"Concessions: reduce car share requirement; Waivers: exceed building height limits, modify setbacks, exceed width in diagonal measurement, reduce usable open space requirement, reduce privately-owned public open space",37.869443,-122.268048,"2190 Shattuck Ave, Berkeley, California, 94704",100
BERKELEY,Alameda,2023,,056 192800100,2403 San Pablo Ave,,ZP2021-0220,5+,Renter,0,0,0,0,0,0,0,0,0,0,36,2023-04-25,36,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.862664,-122.289958,"2403 San Pablo Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,053-153300103,1708 Harmon,,PLN2022-0099,5+,Renter,0,0,0,0,79,0,0,0,0,0,1,2023-01-20,80,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,21,SB 35 (2017),0,Y,"LIHTC, MHP, Other, PBS8, CDBG, CDLAC",DB,0,55,0,0,0,110,3,Development Standards Modification,N,"Concessions: Lot coverage, reduced front/side setbacks; increased FAR (Only City Trust Fund funding has been secured so far)",37.849388,-122.273427,"1708 Harmon St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2023,,061 258802500,1074 Spruce St,,B2020-04459,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,2023-03-30,2,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.889293,-122.266812,"1074 Spruce St, Berkeley, California, 94707",100
BERKELEY,Alameda,2023,,063 298301301,1176 Miller Ave,,B2022-00059,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2023-10-19,1,0,0,0,0,0,1,0,0,0,0,0,2023-10-19,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.890127,-122.254302,"1176 Miller Ave, Berkeley, California, 94708",100
BERKELEY,Alameda,2023,,054 178301700,1301 Blake St,,B2021-04281,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2023-08-21,1,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.860816,-122.285169,"1301 Blake St, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,060 240601600,1238 Stannage Ave,,B2023-03731,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2023-11-29,1,0,0,0,0,0,1,0,0,0,0,0,2023-11-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.881298,-122.294225,"1238 Stannage Ave, Albany, California, 94706",100
BERKELEY,Alameda,2023,,052 151800800,1325 Alcatraz Ave,,B2020-03772,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2023-04-13,1,0,0,0,0,0,1,0,0,0,0,0,2023-04-13,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.847590,-122.280277,"1325 Alcatraz Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,060 241705600,1417 Northside Ave,,B2022-04122,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2023-05-31,1,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.878418,-122.289746,"1417 Northside Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,062 286801600,1575 Portland Ave,,B2021-01628,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2023-03-09,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.894728,-122.286047,"1575 Portland Ave, Berkeley, California, 94707",100
BERKELEY,Alameda,2023,,058 217700300,1700 Walnut St,,B2022-04690,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2023-05-31,1,0,0,0,0,0,0,0,1,0,0,0,2023-05-31,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.876602,-122.267817,"1700 Walnut St, Berkeley, California, 94709",100
BERKELEY,Alameda,2023,,056 191500700,2304 Sacramento St,,B2023-00332,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-12-11,1,0,0,0,0,0,0,0,0,0,1,0,2023-12-11,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.865508,-122.281596,"2304 Sacramento St, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,055 191301500,2332 California St,,B2020-02495,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-01-17,1,0,0,0,0,0,0,0,0,0,1,0,2023-01-17,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.864784,-122.279194,"2332 California St, Berkeley, California, 94703",100
BERKELEY,Alameda,2023,,056 193502603,2429 Ninth St,,B2020-00601,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-28,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.861216,-122.291983,"2429 9th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,055 185202300,2607 Piedmont Ave,,B2023-01656,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-08-31,1,0,0,0,0,0,0,0,0,0,1,0,2023-08-31,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.863712,-122.251379,"2607 Piedmont Ave, Berkeley, California, 94704",100
BERKELEY,Alameda,2023,,055 184902200,2633 Etna St,,B2019-02700,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-25,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.862749,-122.252459,"2633 Etna St, Berkeley, California, 94704",100
BERKELEY,Alameda,2023,,052 156404400,2736 Webster St,,B2023-00578,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-06-19,1,0,0,0,0,0,0,0,0,0,1,0,2023-06-19,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.855859,-122.251252,"2736 Webster St, Berkeley, California, 94705",100
BERKELEY,Alameda,2023,,053 168600500,2842 Fulton St,,B2022-00877,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-18,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.857368,-122.263865,"2842 Fulton St, Berkeley, California, 94705",100
BERKELEY,Alameda,2023,,052 155600600,3120 Deakin St,,B2023-01911,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-11-17,1,0,0,0,0,0,0,0,0,0,1,0,2023-11-17,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.852888,-122.261942,"3120 Deakin St, Berkeley, California, 94705",100
BERKELEY,Alameda,2023,,059 231300800,919 Bataan Ave,,B2020-01463,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2023-07-13,1,0,0,0,0,0,0,0,0,0,0,1,2023-07-13,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.875108,-122.297873,"919 Bataan Ave, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,059 232500400,776 Page St,,B2021-05043,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-30,1,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.876128,-122.301732,"776 Page St, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,056 200300100,1598 University Ave,,ZP2022-0099,5+,Renter,0,0,0,0,21,0,0,0,0,0,186,2023-10-27,207,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,DB,0,,0,0,0,50,8,Development Standards Modification,N,"Concession to reduce open space; waiver to reduce ground floor commercial use, minimum ground floor area for commercial use, increase building height, number of stories, FAR, reduce rear setback, reduce side setback",37.870577,-122.279943,"1598 University Ave, Berkeley, California, 94703",100
BERKELEY,Alameda,2023,,063 298701300,1071 Euclid Ave,,B2020-00013,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2023-10-25,1,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.890327,-122.262803,"1071 Euclid Ave, Berkeley, California, 94708",100
BERKELEY,Alameda,2023,,053 162700700,1253 Carrison St,,B2020-03209,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2023-04-26,1,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.851852,-122.284053,"1253 Carrison St, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,060 246903801,1278 Campus Dr,,B2022-04555,ADU,Renter,0,0,0,0,0,1,0,0,0,0,0,2023-09-27,1,0,0,0,0,0,1,0,0,0,0,0,2023-09-27,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.885933,-122.254892,"1278 Campus Dr, Berkeley, California, 94708",100
BERKELEY,Alameda,2023,,054 178300600,1333 Blake St,,B2021-05139,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2023-07-28,1,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.860992,-122.283997,"1333 Blake St, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,058 217200301,1600 Milvia St,,B2022-05577,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2023-07-27,1,0,0,0,0,0,0,0,1,0,0,0,2023-07-27,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.877978,-122.271425,"1600 Milvia St, Berkeley, California, 94709",100
BERKELEY,Alameda,2023,,053 160701500,1615 Tyler St,,B2022-02366,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2023-01-27,1,0,0,0,0,0,0,0,1,0,0,0,2023-01-27,1,0,0,0,0,0,0,0,1,0,0,0,2023-08-21,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.852794,-122.275911,"1615 Tyler St, Berkeley, California, 94703",100
BERKELEY,Alameda,2023,,058 212102600,1625 Seventh St,,B2022-03940,ADU,Renter,0,0,0,0,0,0,0,1,0,0,0,2023-05-08,1,0,0,0,0,0,0,0,1,0,0,0,2023-05-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.873368,-122.298274,"1625 7th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,057 208100100,1901 Chestnut St,,B2022-03063,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2023-12-01,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.871002,-122.288161,"1901 Chestnut St, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,064 424001700,20 Oakvale Ave,,B2019-04140,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2023-05-05,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.855597,-122.246069,"20 Oakvale Ave, Berkeley, California, 94705",100
BERKELEY,Alameda,2023,,056 191901100,2424 Edwards St,,B2021-04271,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-24,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.862985,-122.282225,"2424 Edwards St, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,056 193503000,2415 Ninth St,,B2021-04244,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-06-13,1,0,0,0,0,0,0,0,0,0,1,0,2023-06-13,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,ABAG ADU Affordability Methodlogy,37.861773,-122.292168,"2415 9th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,052 156901700,2605 Ashby Ave,,B2021-00091,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-23,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.856794,-122.255157,"2605 Ashby Ave, Berkeley, California, 94705",100
BERKELEY,Alameda,2018,,053 159200100,3000 Shattuck Ave,,ZP2015-0229,5+,Renter,0,0,0,0,0,0,0,0,0,0,23,2018-09-25,23,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,INC,Afffordable Housing Mitigation Fee paid into the Housing Trust Fund in lieu of on-site units,,0,0,0,0,0,,,,37.855013,-122.266501,"3000 Shattuck Ave, Berkeley, California, 94705",100
BERKELEY,Alameda,2018,,061 256001500,1145 Amador Ave,,B2018-02352,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2018-01-04,1,0,0,0,0,0,0,0,0,0,0,1,2018-08-30,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.886647,-122.270781,"1145 Amador Ave, Berkeley, California, 94707",100
BERKELEY,Alameda,2018,,059 229103701,1207 Virginia St,,B2016-05136,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-01-12,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.873975,-122.289711,"1207 Virginia St, Berkeley, California, 94702",100
BERKELEY,Alameda,2018,,060 240902600,1211 Talbot Ave,,B2018-01061,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-10-11,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.882471,-122.292755,"1211 Talbot Ave, Albany, California, 94706",100
BERKELEY,Alameda,2018,,060 240601100,1224 Stannage Ave,,B2017-04713,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-04-09,1,0,0,0,0,0,0,0,0,0,0,1,2018-10-22,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.881767,-122.294373,"1224 Stannage Ave, Albany, California, 94706",100
BERKELEY,Alameda,2018,,060 240905100,1233 Evelyn Ave,,B2017-03483,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-02-23,1,0,0,0,0,0,0,0,0,0,0,1,2018-12-04,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.882053,-122.291724,"1233 Evelyn Ave, Albany, California, 94706",100
BERKELEY,Alameda,2018,,052 151901500,1401 Alcatraz Ave.,,ZP2017-0134,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2018-03-13,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.847704,-122.279428,"1401 Alcatraz Ave, Berkeley, California, 94702",100
BERKELEY,Alameda,2023,,063 296104700,26 Rock Ln,,B2022-06033,ADU,Renter,0,0,0,0,0,0,0,0,0,1,0,2023-05-05,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-05,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.895695,-122.266674,"26 Rock Ln, Berkeley, California, 94708",100
BERKELEY,Alameda,2023,,052 156100900,3020 Benvenue Ave,,B2021-01835,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-09-08,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,0,0,0,0,0,,,,37.855020,-122.253952,"3020 Benvenue Ave, Berkeley, California, 94705",100
BERKELEY,Alameda,2023,,052 156312600,3129 Lewiston Ave,,B2019-05564,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-01-24,1,0,NONE,0,Y,,,ABAG ADU Affordability Methodlogy,,1,0,0,0,0,,,,37.852871,-122.251562,"3129 Lewiston Ave, Berkeley, California, 94705",100
BERKELEY,Alameda,2023,,062 286900800,734 Peralta Ave,,B2021-05544,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.893967,-122.285625,"734 Peralta Ave, Berkeley, California, 94707",100
BERKELEY,Alameda,2023,,061 261301900,921 Ensenada Ave,,B2023-02857,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2023-09-29,1,0,0,0,0,0,0,0,0,0,0,1,2023-09-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.890598,-122.281130,"921 Ensenada Ave, Berkeley, California, 94707",100
BERKELEY,Alameda,2023,,059 231200100,956 Jones St,,B2022-04798,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2023-04-24,1,0,0,0,0,0,0,0,0,0,0,1,2023-04-24,1,0,0,0,0,0,0,0,0,0,0,1,2023-12-13,1,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.875722,-122.297665,"956 Jones St, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,063 296903435,0 Grizzly Peak Blvd,,B2019-05487,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-23,1,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.892608,-122.256773,"Grizzly Peak Blvd, Berkeley, California, 94708",99.150000000000006
BERKELEY,Alameda,2018,,060 242303600,1430 Acton St,,B2018-01961,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-11-07,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.879315,-122.285356,"1430 Acton St, Berkeley, California, 94702",100
BERKELEY,Alameda,2018,,059 225701500,1432 Spruce St,,B2017-02347,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-02-22,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.881053,-122.266011,"1432 Spruce St, Berkeley, California, 94709",100
BERKELEY,Alameda,2018,,060 243300200,1584 Ada St,,B2017-05470,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-02-27,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.880921,-122.281034,"1584 Ada St, Berkeley, California, 94703",100
BERKELEY,Alameda,2018,,058 212503500,1611 Ninth St,,B2018-01352,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-07-25,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.874233,-122.296189,"1611 9th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2018,,061 260601800,1707 Beverly Pl,,B2018-03696,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2018-07-16,1,0,0,0,0,0,0,0,0,0,0,1,2018-11-30,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.884985,-122.277998,"1707 Beverly Pl, Berkeley, California, 94707",100
BERKELEY,Alameda,2018,,054 172601500,1801 Stuart St,,B2018-00613,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2018-06-12,1,0,0,0,0,0,0,0,0,0,0,1,2018-06-12,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.857805,-122.273046,"1801 Stuart St, Berkeley, California, 94703",100
BERKELEY,Alameda,2018,,055 181601100,1923 Parker St,,B2018-01059,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2018-06-29,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.861743,-122.270614,"1923 Parker St, Berkeley, California, 94704",100
BERKELEY,Alameda,2018,,063 296404400,2633 Marin Ave.,,ZP2017-0159,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2018-06-14,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.896598,-122.262380,"2633 Marin Ave, Berkeley, California, 94708",100
BERKELEY,Alameda,2023,,058 211900900,1716 Seventh St,,B2022-01332,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,2023-06-06,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,Other,,ABAG ADU Affordability Methodlogy,,1,0,0,0,0,,,,37.871920,-122.297875,"1716 7th St, Berkeley, California, 94710",100
BERKELEY,Alameda,2023,,063 298300900,1160 Miller Ave,,B2022-05275,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-30,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,0,,0,0,0,0,0,,,,37.890388,-122.254915,"1160 Miller Ave, Berkeley, California, 94708",100
BERKELEY,Alameda,2023,,063 295504001,705 Euclid Ave,,ZP2022-0104,SFD,Owner,0,0,0,0,0,0,0,0,0,0,1,2023-10-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NONE,0,Y,,,0,,1,0,0,0,0,,,,37.898527,-122.267055,"705 Euclid Ave, Berkeley, California, 94708",100
